year_week,month,product_category,customer_state,weekly_sales_volume,total_price,sales_lag_1,sales_lag_2,sales_moving_avg_4
2017-11-06/2017-11-12,11,cool_stuff,ES,1,212.02,1.0,2.0,1.75
2017-11-13/2017-11-19,11,cool_stuff,ES,2,294.72,1.0,1.0,1.25
2017-11-20/2017-11-26,11,cool_stuff,ES,3,986.01,2.0,1.0,1.5
2017-11-27/2017-12-03,12,cool_stuff,ES,1,184.79000000000002,3.0,2.0,1.75
2017-12-11/2017-12-17,12,cool_stuff,ES,2,354.68000000000006,1.0,3.0,1.75
2018-01-01/2018-01-07,1,cool_stuff,ES,1,190.48000000000002,2.0,1.0,2.0
2018-01-08/2018-01-14,1,cool_stuff,ES,3,1058.6100000000001,1.0,2.0,1.75
2018-01-15/2018-01-21,1,cool_stuff,ES,3,778.53,3.0,1.0,1.75
2018-01-22/2018-01-28,1,cool_stuff,ES,5,350.65999999999997,3.0,3.0,2.25
2018-01-29/2018-02-04,1,cool_stuff,ES,1,52.53,5.0,3.0,3.0
2018-02-05/2018-02-11,2,cool_stuff,ES,1,162.25,1.0,5.0,3.0
2018-02-12/2018-02-18,2,cool_stuff,ES,1,265.49,1.0,1.0,2.5
2018-02-19/2018-02-25,2,cool_stuff,ES,1,174.32,1.0,1.0,2.0
2018-02-26/2018-03-04,2,cool_stuff,ES,1,26.869999999999997,1.0,1.0,1.0
2018-03-05/2018-03-11,3,cool_stuff,ES,1,61.43,1.0,1.0,1.0
2018-03-26/2018-04-01,3,cool_stuff,ES,1,108.19999999999999,1.0,1.0,1.0
2018-04-09/2018-04-15,4,cool_stuff,ES,2,214.34999999999997,1.0,1.0,1.0
2018-04-16/2018-04-22,4,cool_stuff,ES,1,184.52,2.0,1.0,1.25
2018-04-23/2018-04-29,4,cool_stuff,ES,1,174.41,1.0,2.0,1.25
2018-05-07/2018-05-13,5,cool_stuff,ES,2,388.62,1.0,1.0,1.25
2018-05-21/2018-05-27,5,cool_stuff,ES,1,214.16,2.0,1.0,1.5
2018-06-11/2018-06-17,6,cool_stuff,ES,1,333.45,1.0,2.0,1.25
2018-07-16/2018-07-22,7,cool_stuff,ES,1,209.38,1.0,1.0,1.25
2018-08-06/2018-08-12,8,cool_stuff,ES,1,105.81,1.0,1.0,1.25
2018-08-13/2018-08-19,8,cool_stuff,ES,1,235.58,1.0,1.0,1.0
2017-01-23/2017-01-29,1,cool_stuff,GO,3,447.64,0.0,0.0,0.0
2017-02-06/2017-02-12,2,cool_stuff,GO,2,615.4,3.0,0.0,3.0
2017-02-20/2017-02-26,2,cool_stuff,GO,1,476.34,2.0,3.0,2.5
2017-03-06/2017-03-12,3,cool_stuff,GO,1,226.86,1.0,2.0,2.0
2017-03-13/2017-03-19,3,cool_stuff,GO,1,56.34,1.0,1.0,1.75
2017-03-20/2017-03-26,3,cool_stuff,GO,2,270.91999999999996,1.0,1.0,1.25
2017-04-03/2017-04-09,4,cool_stuff,GO,2,166.48,2.0,1.0,1.25
2017-04-17/2017-04-23,4,cool_stuff,GO,1,222.02,2.0,2.0,1.5
2017-04-24/2017-04-30,4,cool_stuff,GO,2,1108.0,1.0,2.0,1.5
2017-05-01/2017-05-07,5,cool_stuff,GO,2,306.04999999999995,2.0,1.0,1.75
2017-05-15/2017-05-21,5,cool_stuff,GO,1,128.01,2.0,2.0,1.75
2017-05-29/2017-06-04,5,cool_stuff,GO,1,237.78,1.0,2.0,1.5
2017-05-29/2017-06-04,6,cool_stuff,GO,1,636.74,1.0,1.0,1.5
2017-06-05/2017-06-11,6,cool_stuff,GO,1,29.9,1.0,1.0,1.25
2017-06-19/2017-06-25,6,cool_stuff,GO,3,863.94,1.0,1.0,1.0
2017-06-26/2017-07-02,6,cool_stuff,GO,1,73.86,3.0,1.0,1.5
2017-07-03/2017-07-09,7,cool_stuff,GO,2,343.11,1.0,3.0,1.5
2017-07-17/2017-07-23,7,cool_stuff,GO,1,117.94,2.0,1.0,1.75
2017-07-31/2017-08-06,8,cool_stuff,GO,3,185.04999999999998,1.0,2.0,1.75
2017-08-07/2017-08-13,8,cool_stuff,GO,2,744.9,3.0,1.0,1.75
2017-08-14/2017-08-20,8,cool_stuff,GO,3,285.33,2.0,3.0,2.0
2017-08-21/2017-08-27,8,cool_stuff,GO,6,171.54000000000002,3.0,2.0,2.25
2017-08-28/2017-09-03,9,cool_stuff,GO,1,243.58,6.0,3.0,3.5
2017-09-04/2017-09-10,9,cool_stuff,GO,2,103.50999999999999,1.0,6.0,3.0
2017-09-18/2017-09-24,9,cool_stuff,GO,4,2209.37,2.0,1.0,3.0
2017-09-25/2017-10-01,10,cool_stuff,GO,1,116.94,4.0,2.0,3.25
2017-10-02/2017-10-08,10,cool_stuff,GO,2,315.6,1.0,4.0,2.0
2017-10-09/2017-10-15,10,cool_stuff,GO,1,130.88,2.0,1.0,2.25
2017-10-16/2017-10-22,10,cool_stuff,GO,4,1289.15,1.0,2.0,2.0
2017-10-30/2017-11-05,10,cool_stuff,GO,5,1549.39,4.0,1.0,2.0
2017-11-06/2017-11-12,11,cool_stuff,GO,3,714.54,5.0,4.0,3.0
2017-11-13/2017-11-19,11,cool_stuff,GO,1,673.6899999999999,3.0,5.0,3.25
2017-11-20/2017-11-26,11,cool_stuff,GO,1,237.94,1.0,3.0,3.25
2017-11-27/2017-12-03,11,cool_stuff,GO,1,90.19,1.0,1.0,2.5
2017-12-04/2017-12-10,12,cool_stuff,GO,1,212.02,1.0,1.0,1.5
2017-12-11/2017-12-17,12,cool_stuff,GO,1,115.64999999999999,1.0,1.0,1.0
2017-12-18/2017-12-24,12,cool_stuff,GO,1,190.48000000000002,1.0,1.0,1.0
2017-12-25/2017-12-31,12,cool_stuff,GO,3,406.27,1.0,1.0,1.0
2018-01-08/2018-01-14,1,cool_stuff,GO,2,253.44,3.0,1.0,1.5
2018-01-15/2018-01-21,1,cool_stuff,GO,2,155.94,2.0,3.0,1.75
2018-01-22/2018-01-28,1,cool_stuff,GO,2,345.86,2.0,2.0,2.0
2018-01-29/2018-02-04,2,cool_stuff,GO,2,202.18,2.0,2.0,2.25
2018-02-05/2018-02-11,2,cool_stuff,GO,1,158.22,2.0,2.0,2.0
2018-02-12/2018-02-18,2,cool_stuff,GO,1,200.55,1.0,2.0,1.75
2018-03-05/2018-03-11,3,cool_stuff,GO,1,163.58,1.0,1.0,1.5
2018-04-16/2018-04-22,4,cool_stuff,GO,1,209.11,1.0,1.0,1.25
2018-04-30/2018-05-06,5,cool_stuff,GO,2,550.0799999999999,1.0,1.0,1.0
2018-05-07/2018-05-13,5,cool_stuff,GO,1,239.56,2.0,1.0,1.25
2018-05-14/2018-05-20,5,cool_stuff,GO,1,109.44,1.0,2.0,1.25
2018-07-09/2018-07-15,7,cool_stuff,GO,1,238.44,1.0,1.0,1.25
2018-07-16/2018-07-22,7,cool_stuff,GO,1,278.04,1.0,1.0,1.25
2018-07-30/2018-08-05,7,cool_stuff,GO,1,343.12,1.0,1.0,1.0
2017-02-13/2017-02-19,2,cool_stuff,MA,1,106.81,0.0,0.0,0.0
2017-04-17/2017-04-23,4,cool_stuff,MA,1,155.39000000000001,1.0,0.0,1.0
2017-05-08/2017-05-14,5,cool_stuff,MA,1,156.14999999999998,1.0,1.0,1.0
2017-06-12/2017-06-18,6,cool_stuff,MA,1,81.57,1.0,1.0,1.0
2017-07-10/2017-07-16,7,cool_stuff,MA,1,259.56,1.0,1.0,1.0
2017-07-17/2017-07-23,7,cool_stuff,MA,1,248.74,1.0,1.0,1.0
2017-07-24/2017-07-30,7,cool_stuff,MA,2,276.48,1.0,1.0,1.0
2017-07-31/2017-08-06,8,cool_stuff,MA,1,195.43,2.0,1.0,1.25
2017-09-04/2017-09-10,9,cool_stuff,MA,1,158.38,1.0,2.0,1.25
2017-10-02/2017-10-08,10,cool_stuff,MA,2,426.53,1.0,1.0,1.25
2017-10-09/2017-10-15,10,cool_stuff,MA,1,138.24,2.0,1.0,1.5
2017-10-16/2017-10-22,10,cool_stuff,MA,1,259.56,1.0,2.0,1.25
2017-10-23/2017-10-29,10,cool_stuff,MA,1,212.03,1.0,1.0,1.25
2017-10-30/2017-11-05,11,cool_stuff,MA,1,177.43,1.0,1.0,1.25
2017-11-06/2017-11-12,11,cool_stuff,MA,2,405.9,1.0,1.0,1.0
2017-11-20/2017-11-26,11,cool_stuff,MA,1,2338.48,2.0,1.0,1.25
2017-11-27/2017-12-03,11,cool_stuff,MA,1,100.77000000000001,1.0,2.0,1.25
2018-01-01/2018-01-07,1,cool_stuff,MA,1,217.82,1.0,1.0,1.25
2018-01-15/2018-01-21,1,cool_stuff,MA,1,170.55,1.0,1.0,1.25
2018-02-05/2018-02-11,2,cool_stuff,MA,1,467.36,1.0,1.0,1.0
2018-02-12/2018-02-18,2,cool_stuff,MA,1,138.24,1.0,1.0,1.0
2018-02-19/2018-02-25,2,cool_stuff,MA,1,168.45000000000002,1.0,1.0,1.0
2018-02-26/2018-03-04,2,cool_stuff,MA,1,294.82,1.0,1.0,1.0
2018-03-19/2018-03-25,3,cool_stuff,MA,1,204.92000000000002,1.0,1.0,1.0
2018-03-26/2018-04-01,3,cool_stuff,MA,1,284.77,1.0,1.0,1.0
2018-04-23/2018-04-29,4,cool_stuff,MA,1,293.61,1.0,1.0,1.0
2018-05-14/2018-05-20,5,cool_stuff,MA,1,149.16,1.0,1.0,1.0
2018-06-04/2018-06-10,6,cool_stuff,MA,1,245.45000000000002,1.0,1.0,1.0
2018-07-30/2018-08-05,8,cool_stuff,MA,1,88.18,1.0,1.0,1.0
2018-08-13/2018-08-19,8,cool_stuff,MA,1,143.35999999999999,1.0,1.0,1.0
2016-10-03/2016-10-09,10,cool_stuff,MG,1,63.72,0.0,0.0,0.0
2017-01-09/2017-01-15,1,cool_stuff,MG,1,367.65000000000003,1.0,0.0,1.0
2017-01-16/2017-01-22,1,cool_stuff,MG,1,36.82,1.0,1.0,1.0
2017-01-23/2017-01-29,1,cool_stuff,MG,6,343.45,1.0,1.0,1.0
2017-01-30/2017-02-05,2,cool_stuff,MG,2,338.02,6.0,1.0,2.25
2017-02-13/2017-02-19,2,cool_stuff,MG,1,286.31,2.0,6.0,2.5
2017-02-27/2017-03-05,2,cool_stuff,MG,2,232.29000000000002,1.0,2.0,2.5
2017-02-27/2017-03-05,3,cool_stuff,MG,1,254.74,2.0,1.0,2.75
2017-03-06/2017-03-12,3,cool_stuff,MG,5,876.99,1.0,2.0,1.5
2017-03-20/2017-03-26,3,cool_stuff,MG,3,337.32,5.0,1.0,2.25
2017-03-27/2017-04-02,3,cool_stuff,MG,5,465.12,3.0,5.0,2.75
2017-04-03/2017-04-09,4,cool_stuff,MG,4,340.83000000000004,5.0,3.0,3.5
2017-04-10/2017-04-16,4,cool_stuff,MG,6,1657.49,4.0,5.0,4.25
2017-04-17/2017-04-23,4,cool_stuff,MG,4,1655.02,6.0,4.0,4.5
2017-04-24/2017-04-30,4,cool_stuff,MG,3,613.87,4.0,6.0,4.75
2017-05-01/2017-05-07,5,cool_stuff,MG,5,885.9100000000001,3.0,4.0,4.25
2017-05-08/2017-05-14,5,cool_stuff,MG,5,505.66999999999996,5.0,3.0,4.5
2017-05-15/2017-05-21,5,cool_stuff,MG,12,2823.9,5.0,5.0,4.25
2017-05-22/2017-05-28,5,cool_stuff,MG,3,209.54999999999998,12.0,5.0,6.25
2017-05-29/2017-06-04,5,cool_stuff,MG,8,1050.26,3.0,12.0,6.25
2017-05-29/2017-06-04,6,cool_stuff,MG,5,595.1800000000001,8.0,3.0,7.0
2017-06-05/2017-06-11,6,cool_stuff,MG,4,1103.1100000000001,5.0,8.0,7.0
2017-06-12/2017-06-18,6,cool_stuff,MG,5,533.03,4.0,5.0,5.0
2017-06-19/2017-06-25,6,cool_stuff,MG,6,3414.7799999999997,5.0,4.0,5.5
2017-06-26/2017-07-02,6,cool_stuff,MG,4,279.99,6.0,5.0,5.0
2017-06-26/2017-07-02,7,cool_stuff,MG,1,696.08,4.0,6.0,4.75
2017-07-03/2017-07-09,7,cool_stuff,MG,8,2172.66,1.0,4.0,4.0
2017-07-10/2017-07-16,7,cool_stuff,MG,6,851.22,8.0,1.0,4.75
2017-07-17/2017-07-23,7,cool_stuff,MG,8,1390.6399999999999,6.0,8.0,4.75
2017-07-24/2017-07-30,7,cool_stuff,MG,3,911.5999999999999,8.0,6.0,5.75
2017-07-31/2017-08-06,8,cool_stuff,MG,15,1621.07,3.0,8.0,6.25
2017-08-07/2017-08-13,8,cool_stuff,MG,10,1154.49,15.0,3.0,8.0
2017-08-14/2017-08-20,8,cool_stuff,MG,8,1611.3799999999999,10.0,15.0,9.0
2017-08-21/2017-08-27,8,cool_stuff,MG,3,1108.3700000000001,8.0,10.0,9.0
2017-08-28/2017-09-03,9,cool_stuff,MG,2,397.66,3.0,8.0,9.0
2017-09-04/2017-09-10,9,cool_stuff,MG,5,1402.03,2.0,3.0,5.75
2017-09-11/2017-09-17,9,cool_stuff,MG,8,2113.46,5.0,2.0,4.5
2017-09-18/2017-09-24,9,cool_stuff,MG,2,247.1,8.0,5.0,4.5
2017-09-25/2017-10-01,9,cool_stuff,MG,8,1063.19,2.0,8.0,4.25
2017-09-25/2017-10-01,10,cool_stuff,MG,1,59.129999999999995,8.0,2.0,5.75
2017-10-02/2017-10-08,10,cool_stuff,MG,5,548.48,1.0,8.0,4.75
2017-10-09/2017-10-15,10,cool_stuff,MG,9,2956.8599999999997,5.0,1.0,4.0
2017-10-16/2017-10-22,10,cool_stuff,MG,8,1975.57,9.0,5.0,5.75
2017-10-23/2017-10-29,10,cool_stuff,MG,10,2190.2200000000003,8.0,9.0,5.75
2017-10-30/2017-11-05,11,cool_stuff,MG,4,588.63,10.0,8.0,8.0
2017-11-06/2017-11-12,11,cool_stuff,MG,14,2784.37,4.0,10.0,7.75
2017-11-13/2017-11-19,11,cool_stuff,MG,8,2068.46,14.0,4.0,9.0
2017-11-20/2017-11-26,11,cool_stuff,MG,9,1606.96,8.0,14.0,9.0
2017-11-27/2017-12-03,11,cool_stuff,MG,4,578.88,9.0,8.0,8.75
2017-11-27/2017-12-03,12,cool_stuff,MG,6,865.87,4.0,9.0,8.75
2017-12-04/2017-12-10,12,cool_stuff,MG,15,1585.18,6.0,4.0,6.75
2017-12-11/2017-12-17,12,cool_stuff,MG,7,834.85,15.0,6.0,8.5
2017-12-18/2017-12-24,12,cool_stuff,MG,2,96.18,7.0,15.0,8.0
2017-12-25/2017-12-31,12,cool_stuff,MG,8,1226.8400000000001,2.0,7.0,7.5
2018-01-01/2018-01-07,1,cool_stuff,MG,7,974.01,8.0,2.0,8.0
2018-01-08/2018-01-14,1,cool_stuff,MG,11,1025.93,7.0,8.0,6.0
2018-01-15/2018-01-21,1,cool_stuff,MG,6,427.21000000000004,11.0,7.0,7.0
2018-01-22/2018-01-28,1,cool_stuff,MG,4,396.37,6.0,11.0,8.0
2018-01-29/2018-02-04,1,cool_stuff,MG,2,195.93,4.0,6.0,7.0
2018-01-29/2018-02-04,2,cool_stuff,MG,1,116.94,2.0,4.0,5.75
2018-02-05/2018-02-11,2,cool_stuff,MG,3,407.80999999999995,1.0,2.0,3.25
2018-02-12/2018-02-18,2,cool_stuff,MG,3,882.7299999999999,3.0,1.0,2.5
2018-02-19/2018-02-25,2,cool_stuff,MG,10,1796.51,3.0,3.0,2.25
2018-02-26/2018-03-04,2,cool_stuff,MG,1,144.66,10.0,3.0,4.25
2018-02-26/2018-03-04,3,cool_stuff,MG,11,1783.8700000000001,1.0,10.0,4.25
2018-03-05/2018-03-11,3,cool_stuff,MG,6,901.6300000000001,11.0,1.0,6.25
2018-03-12/2018-03-18,3,cool_stuff,MG,9,1249.55,6.0,11.0,7.0
2018-03-19/2018-03-25,3,cool_stuff,MG,7,1405.62,9.0,6.0,6.75
2018-03-26/2018-04-01,3,cool_stuff,MG,6,1286.3500000000001,7.0,9.0,8.25
2018-04-02/2018-04-08,4,cool_stuff,MG,7,1164.77,6.0,7.0,7.0
2018-04-09/2018-04-15,4,cool_stuff,MG,4,1030.48,7.0,6.0,7.25
2018-04-16/2018-04-22,4,cool_stuff,MG,4,389.45000000000005,4.0,7.0,6.0
2018-04-23/2018-04-29,4,cool_stuff,MG,2,203.14999999999998,4.0,4.0,5.25
2018-04-30/2018-05-06,5,cool_stuff,MG,7,1767.1200000000001,2.0,4.0,4.25
2018-05-07/2018-05-13,5,cool_stuff,MG,9,1892.72,7.0,2.0,4.25
2018-05-14/2018-05-20,5,cool_stuff,MG,6,736.41,9.0,7.0,5.5
2018-05-21/2018-05-27,5,cool_stuff,MG,3,344.76,6.0,9.0,6.0
2018-05-28/2018-06-03,5,cool_stuff,MG,2,273.76,3.0,6.0,6.25
2018-05-28/2018-06-03,6,cool_stuff,MG,1,175.98,2.0,3.0,5.0
2018-06-04/2018-06-10,6,cool_stuff,MG,1,45.22,1.0,2.0,3.0
2018-06-18/2018-06-24,6,cool_stuff,MG,4,813.95,1.0,1.0,1.75
2018-06-25/2018-07-01,6,cool_stuff,MG,3,690.16,4.0,1.0,2.0
2018-07-02/2018-07-08,7,cool_stuff,MG,2,247.5,3.0,4.0,2.25
2018-07-09/2018-07-15,7,cool_stuff,MG,1,45.89,2.0,3.0,2.5
2018-07-16/2018-07-22,7,cool_stuff,MG,2,84.53999999999999,1.0,2.0,2.5
2018-07-30/2018-08-05,8,cool_stuff,MG,4,451.67,2.0,1.0,2.0
2018-08-06/2018-08-12,8,cool_stuff,MG,2,140.76,4.0,2.0,2.25
2018-08-13/2018-08-19,8,cool_stuff,MG,1,60.989999999999995,2.0,4.0,2.25
2018-08-20/2018-08-26,8,cool_stuff,MG,3,340.72,1.0,2.0,2.25
2017-02-27/2017-03-05,3,cool_stuff,MS,2,1250.6699999999998,0.0,0.0,0.0
2017-03-20/2017-03-26,3,cool_stuff,MS,1,473.12,2.0,0.0,2.0
2017-05-08/2017-05-14,5,cool_stuff,MS,1,116.44999999999999,1.0,2.0,1.5
2017-05-22/2017-05-28,5,cool_stuff,MS,1,148.15,1.0,1.0,1.3333333333333333
2017-05-29/2017-06-04,6,cool_stuff,MS,1,145.66,1.0,1.0,1.25
2017-07-17/2017-07-23,7,cool_stuff,MS,1,116.94,1.0,1.0,1.0
2017-08-14/2017-08-20,8,cool_stuff,MS,1,169.19,1.0,1.0,1.0
2017-08-28/2017-09-03,8,cool_stuff,MS,2,223.88,1.0,1.0,1.0
2017-09-04/2017-09-10,9,cool_stuff,MS,1,157.32,2.0,1.0,1.25
2017-10-02/2017-10-08,10,cool_stuff,MS,1,378.83,1.0,2.0,1.25
2017-10-16/2017-10-22,10,cool_stuff,MS,1,228.79,1.0,1.0,1.25
2017-11-20/2017-11-26,11,cool_stuff,MS,1,168.61,1.0,1.0,1.25
2018-01-01/2018-01-07,1,cool_stuff,MS,3,1022.6400000000001,1.0,1.0,1.0
2018-03-05/2018-03-11,3,cool_stuff,MS,2,174.7,3.0,1.0,1.5
2018-03-19/2018-03-25,3,cool_stuff,MS,1,270.19,2.0,3.0,1.75
2018-04-30/2018-05-06,5,cool_stuff,MS,1,119.67,1.0,2.0,1.75
2018-06-25/2018-07-01,6,cool_stuff,MS,1,131.69,1.0,1.0,1.75
2018-07-09/2018-07-15,7,cool_stuff,MS,1,288.08000000000004,1.0,1.0,1.25
2018-07-23/2018-07-29,7,cool_stuff,MS,1,864.8399999999999,1.0,1.0,1.0
2018-07-30/2018-08-05,8,cool_stuff,MS,1,435.23,1.0,1.0,1.0
2017-01-23/2017-01-29,1,cool_stuff,MT,1,476.34,0.0,0.0,0.0
2017-01-30/2017-02-05,2,cool_stuff,MT,1,142.76,1.0,0.0,1.0
2017-02-06/2017-02-12,2,cool_stuff,MT,1,262.12,1.0,1.0,1.0
2017-02-27/2017-03-05,3,cool_stuff,MT,1,52.18,1.0,1.0,1.0
2017-03-27/2017-04-02,4,cool_stuff,MT,1,152.34,1.0,1.0,1.0
2017-04-24/2017-04-30,4,cool_stuff,MT,2,299.03000000000003,1.0,1.0,1.0
2017-05-01/2017-05-07,5,cool_stuff,MT,2,286.90000000000003,2.0,1.0,1.25
2017-05-08/2017-05-14,5,cool_stuff,MT,2,882.0899999999999,2.0,2.0,1.5
2017-05-15/2017-05-21,5,cool_stuff,MT,1,117.25999999999999,2.0,2.0,1.75
2017-05-22/2017-05-28,5,cool_stuff,MT,1,89.72,1.0,2.0,1.75
2017-06-19/2017-06-25,6,cool_stuff,MT,1,166.16,1.0,1.0,1.5
2017-06-26/2017-07-02,6,cool_stuff,MT,1,119.92999999999999,1.0,1.0,1.25
2017-08-21/2017-08-27,8,cool_stuff,MT,1,88.72,1.0,1.0,1.0
2017-09-04/2017-09-10,9,cool_stuff,MT,1,127.6,1.0,1.0,1.0
2017-09-25/2017-10-01,9,cool_stuff,MT,1,47.79,1.0,1.0,1.0
2017-10-02/2017-10-08,10,cool_stuff,MT,1,219.63,1.0,1.0,1.0
2017-10-09/2017-10-15,10,cool_stuff,MT,2,208.64999999999998,1.0,1.0,1.0
2017-10-23/2017-10-29,10,cool_stuff,MT,1,264.54,2.0,1.0,1.25
2017-10-30/2017-11-05,10,cool_stuff,MT,1,118.92999999999999,1.0,2.0,1.25
2017-11-06/2017-11-12,11,cool_stuff,MT,1,190.03,1.0,1.0,1.25
2017-11-20/2017-11-26,11,cool_stuff,MT,1,150.14000000000001,1.0,1.0,1.25
2017-12-04/2017-12-10,12,cool_stuff,MT,1,60.52,1.0,1.0,1.0
2017-12-18/2017-12-24,12,cool_stuff,MT,1,264.54,1.0,1.0,1.0
2017-12-25/2017-12-31,12,cool_stuff,MT,1,217.82,1.0,1.0,1.0
2018-01-01/2018-01-07,1,cool_stuff,MT,2,316.13,1.0,1.0,1.0
2018-01-15/2018-01-21,1,cool_stuff,MT,2,104.44,2.0,1.0,1.25
2018-02-05/2018-02-11,2,cool_stuff,MT,1,476.73,2.0,2.0,1.5
2018-02-12/2018-02-18,2,cool_stuff,MT,1,165.24,1.0,2.0,1.5
2018-02-19/2018-02-25,2,cool_stuff,MT,1,91.74,1.0,1.0,1.5
2018-03-19/2018-03-25,3,cool_stuff,MT,1,252.89,1.0,1.0,1.25
2018-03-26/2018-04-01,3,cool_stuff,MT,1,199.60000000000002,1.0,1.0,1.0
2018-04-02/2018-04-08,4,cool_stuff,MT,1,272.32,1.0,1.0,1.0
2018-04-09/2018-04-15,4,cool_stuff,MT,1,247.16,1.0,1.0,1.0
2018-04-23/2018-04-29,4,cool_stuff,MT,1,174.41,1.0,1.0,1.0
2018-04-30/2018-05-06,5,cool_stuff,MT,2,430.22,1.0,1.0,1.0
2018-06-18/2018-06-24,6,cool_stuff,MT,1,343.37,2.0,1.0,1.25
2018-06-25/2018-07-01,6,cool_stuff,MT,1,148.17,1.0,2.0,1.25
2018-07-30/2018-08-05,7,cool_stuff,MT,1,294.97,1.0,1.0,1.25
2016-10-03/2016-10-09,10,cool_stuff,PA,1,121.00999999999999,0.0,0.0,0.0
2017-01-30/2017-02-05,1,cool_stuff,PA,1,139.99,1.0,0.0,1.0
2017-02-13/2017-02-19,2,cool_stuff,PA,1,104.86999999999999,1.0,1.0,1.0
2017-03-13/2017-03-19,3,cool_stuff,PA,1,190.54000000000002,1.0,1.0,1.0
2017-04-03/2017-04-09,4,cool_stuff,PA,1,230.32,1.0,1.0,1.0
2017-04-17/2017-04-23,4,cool_stuff,PA,2,251.64,1.0,1.0,1.0
2017-05-22/2017-05-28,5,cool_stuff,PA,1,244.71,2.0,1.0,1.25
2017-05-29/2017-06-04,6,cool_stuff,PA,1,344.12,1.0,2.0,1.25
2017-06-05/2017-06-11,6,cool_stuff,PA,1,112.42000000000002,1.0,1.0,1.25
2017-07-10/2017-07-16,7,cool_stuff,PA,1,149.23,1.0,1.0,1.25
2017-07-24/2017-07-30,7,cool_stuff,PA,1,57.629999999999995,1.0,1.0,1.0
2017-07-31/2017-08-06,8,cool_stuff,PA,1,140.22,1.0,1.0,1.0
2017-08-07/2017-08-13,8,cool_stuff,PA,1,96.82000000000001,1.0,1.0,1.0
2017-08-21/2017-08-27,8,cool_stuff,PA,2,342.88,1.0,1.0,1.0
2017-09-04/2017-09-10,9,cool_stuff,PA,1,186.19,2.0,1.0,1.25
2017-09-11/2017-09-17,9,cool_stuff,PA,1,129.09,1.0,2.0,1.25
2017-09-25/2017-10-01,9,cool_stuff,PA,1,87.1,1.0,1.0,1.25
2017-10-02/2017-10-08,10,cool_stuff,PA,1,64.8,1.0,1.0,1.25
2017-10-09/2017-10-15,10,cool_stuff,PA,1,225.57,1.0,1.0,1.0
2017-10-16/2017-10-22,10,cool_stuff,PA,1,700.89,1.0,1.0,1.0
2017-10-30/2017-11-05,11,cool_stuff,PA,2,263.52,1.0,1.0,1.0
2017-11-13/2017-11-19,11,cool_stuff,PA,1,101.89999999999999,2.0,1.0,1.25
2017-11-20/2017-11-26,11,cool_stuff,PA,2,395.86,1.0,2.0,1.25
2017-12-04/2017-12-10,12,cool_stuff,PA,2,167.04,2.0,1.0,1.5
2017-12-11/2017-12-17,12,cool_stuff,PA,1,236.56,2.0,2.0,1.75
2017-12-25/2017-12-31,12,cool_stuff,PA,1,115.96000000000001,1.0,2.0,1.5
2018-01-15/2018-01-21,1,cool_stuff,PA,1,101.89999999999999,1.0,1.0,1.5
2018-02-12/2018-02-18,2,cool_stuff,PA,1,264.05,1.0,1.0,1.25
2018-02-19/2018-02-25,2,cool_stuff,PA,1,56.05,1.0,1.0,1.0
2018-02-26/2018-03-04,2,cool_stuff,PA,1,174.4,1.0,1.0,1.0
2018-03-26/2018-04-01,3,cool_stuff,PA,1,199.23000000000002,1.0,1.0,1.0
2018-04-09/2018-04-15,4,cool_stuff,PA,1,236.66,1.0,1.0,1.0
2018-04-16/2018-04-22,4,cool_stuff,PA,2,215.29,1.0,1.0,1.0
2018-04-23/2018-04-29,4,cool_stuff,PA,3,736.7,2.0,1.0,1.25
2018-05-28/2018-06-03,5,cool_stuff,PA,1,194.79,3.0,2.0,1.75
2018-06-25/2018-07-01,6,cool_stuff,PA,1,325.37,1.0,3.0,1.75
2018-07-02/2018-07-08,7,cool_stuff,PA,1,84.37,1.0,1.0,1.75
2018-07-30/2018-08-05,7,cool_stuff,PA,1,108.86999999999999,1.0,1.0,1.5
2017-01-30/2017-02-05,2,cool_stuff,PB,1,307.86,0.0,0.0,0.0
2017-05-01/2017-05-07,5,cool_stuff,PB,3,432.38,1.0,0.0,1.0
2017-05-29/2017-06-04,6,cool_stuff,PB,1,561.66,3.0,1.0,2.0
2017-06-05/2017-06-11,6,cool_stuff,PB,1,741.44,1.0,3.0,1.6666666666666667
2017-06-26/2017-07-02,7,cool_stuff,PB,1,135.92000000000002,1.0,1.0,1.5
2017-07-03/2017-07-09,7,cool_stuff,PB,1,157.28,1.0,1.0,1.5
2017-07-17/2017-07-23,7,cool_stuff,PB,1,149.48000000000002,1.0,1.0,1.0
2017-08-07/2017-08-13,8,cool_stuff,PB,1,685.45,1.0,1.0,1.0
2017-08-14/2017-08-20,8,cool_stuff,PB,1,202.42000000000002,1.0,1.0,1.0
2017-10-02/2017-10-08,10,cool_stuff,PB,1,138.24,1.0,1.0,1.0
2017-10-23/2017-10-29,10,cool_stuff,PB,2,778.4399999999999,1.0,1.0,1.0
2017-11-13/2017-11-19,11,cool_stuff,PB,2,333.97,2.0,1.0,1.25
2017-12-18/2017-12-24,12,cool_stuff,PB,1,267.91999999999996,2.0,2.0,1.5
2018-01-22/2018-01-28,1,cool_stuff,PB,1,525.46,1.0,2.0,1.5
2018-02-19/2018-02-25,2,cool_stuff,PB,3,281.43,1.0,1.0,1.5
2018-04-02/2018-04-08,4,cool_stuff,PB,2,377.71000000000004,3.0,1.0,1.75
